postcode_area,postcode_district,PostDist,is_london?,property_type,year,num_transactions,avg_price,stddev_price,25th_percentile_price,median_price,75th_percentile_price,90th_percentile_price,95th_percentile_price,skewness_price,kurtosis_price,coef_var,iqr,median_mean_diff,median_mean_diff_pct,iqr_pct,lag_median_price,median_pct_change_1_year,roll_median_pct_2_year,roll_median_pct_5_year,is_good_sample
SE,SE16,SE16,Greater London,F,2004,738,227286.0,102075.0,164000.0,209950.0,255000.0,335000.0,379150.0,3.15,19.16,44.9,91000.0,-17336.0,8.3,43.3,189995.0,10.5,5.2,9.8,False
SE,SE16,SE16,Greater London,F,2005,707,245896.7,131144.5,170000.0,225000.0,270000.0,363100.0,480250.0,4.01,30.0,53.3,100000.0,-20896.7,9.3,44.4,209950.0,7.2,8.8,8.6,False
SE,SE16,SE16,Greater London,F,2006,736,238118.3,106729.7,170000.0,215000.0,275000.0,356500.0,411250.0,2.32,7.87,44.8,105000.0,-23118.3,10.8,48.8,225000.0,-4.4,1.4,5.0,False
SE,SE16,SE16,Greater London,F,2007,832,291633.7,129279.1,210000.0,265000.0,349425.0,426530.0,497225.0,2.62,14.2,44.3,139425.0,-26633.7,10.1,52.6,215000.0,23.3,9.4,7.3,False
SE,SE16,SE16,Greater London,F,2008,422,296433.2,130496.3,219625.0,250000.0,350000.0,425000.0,524372.4,1.98,6.38,44.0,130375.0,-46433.2,18.6,52.2,265000.0,-5.7,8.8,6.2,False
SE,SE16,SE16,Greater London,F,2009,351,288981.2,140034.0,220000.0,250000.0,325000.0,415000.0,537000.0,3.3,17.91,48.5,105000.0,-38981.2,15.6,42.0,250000.0,0.0,-2.8,4.1,False
SE,SE16,SE16,Greater London,F,2010,583,305118.6,123746.3,238500.0,284000.0,353750.0,428000.0,490900.0,2.69,15.23,40.6,115250.0,-21118.6,7.4,40.6,250000.0,13.6,6.8,5.4,False
SE,SE16,SE16,Greater London,F,2011,519,310257.3,130193.2,225000.0,285000.0,372500.0,465000.0,570500.0,1.49,3.24,42.0,147500.0,-25257.3,8.9,51.8,284000.0,0.4,7.0,6.3,False
SE,SE16,SE16,Greater London,F,2012,520,319295.2,132697.8,240000.0,300000.0,375000.0,455000.0,501124.0,2.59,13.61,41.6,135000.0,-19295.2,6.4,45.0,285000.0,5.3,2.9,2.7,False
SE,SE16,SE16,Greater London,F,2013,939,352427.3,136396.1,250000.0,335000.0,425000.0,499100.0,585000.0,1.49,5.32,38.7,175000.0,-17427.3,5.2,52.2,300000.0,11.7,8.5,6.2,False
SE,SE16,SE16,Greater London,F,2014,893,407938.9,166462.6,298000.0,387950.0,485000.0,585000.0,714000.0,1.97,8.44,40.8,187000.0,-19988.9,5.2,48.2,335000.0,15.8,13.8,9.4,False
SE,SE16,SE16,Greater London,F,2015,816,429831.6,209077.3,329375.0,415000.0,500000.0,615500.0,702500.0,3.49,32.91,48.6,170625.0,-14831.6,3.6,41.1,387950.0,7.0,11.4,8.0,False
SE,SE16,SE16,Greater London,F,2016,664,444735.8,178891.2,343000.0,425000.0,525000.0,627100.0,717550.0,2.9,24.48,40.2,182000.0,-19735.8,4.6,42.8,415000.0,2.4,4.7,8.4,False
SE,SE16,SE16,Greater London,F,2017,676,488832.7,168826.8,387406.2,482125.0,575250.0,669375.0,771249.2,0.96,4.33,34.5,187843.8,-6707.7,1.4,39.0,425000.0,13.4,7.9,10.1,False
SE,SE16,SE16,Greater London,F,2018,543,480768.5,175090.9,376000.0,475000.0,595000.0,684000.0,784500.0,0.45,0.95,36.4,219000.0,-5768.5,1.2,46.1,482125.0,-1.5,6.0,7.4,False
SE,SE16,SE16,Greater London,F,2019,417,439206.8,178676.0,298000.0,420000.0,537000.0,656000.0,701000.0,1.47,6.76,40.7,239000.0,-19206.8,4.6,56.9,475000.0,-11.6,-6.5,1.9,False
SE,SE16,SE16,Greater London,F,2020,281,456959.3,161685.0,350000.0,440000.0,530000.0,650000.0,730000.0,1.24,3.31,35.4,180000.0,-16959.3,3.9,40.9,420000.0,4.8,-3.4,1.5,False
SE,SE16,SE16,Greater London,F,2021,523,437230.3,196399.7,325000.0,415000.0,525000.0,650000.0,704500.0,2.14,11.52,44.9,200000.0,-22230.3,5.4,48.2,440000.0,-5.7,-0.4,-0.1,False
SE,SE16,SE16,Greater London,F,2022,491,481118.4,216636.3,355000.0,450000.0,554000.0,667500.0,817500.0,4.25,40.54,45.0,199000.0,-31118.4,6.9,44.2,415000.0,8.4,1.4,-1.1,False
SE,SE16,SE16,Greater London,F,2023,444,477655.2,179873.1,359500.0,450000.0,584250.0,700000.0,776275.0,0.68,1.18,37.7,224750.0,-27655.2,6.1,49.9,450000.0,0.0,4.2,-0.8,False
SE,SE16,SE16,Greater London,F,2024,445,465076.1,170737.5,350000.0,435000.0,560000.0,668000.0,785000.0,0.88,1.84,36.7,210000.0,-30076.1,6.9,48.3,450000.0,-3.3,-1.6,0.8,False
SE,SE16,SE16,Greater London,F,2025,368,461898.0,156487.9,347250.0,450000.0,557500.0,645000.0,724125.0,1.06,3.57,33.9,210250.0,-11898.0,2.6,46.7,435000.0,3.4,0.1,0.6,False
SE,SE16,SE16,Greater London,F,2026,13,521923.1,175042.1,415000.0,505000.0,580000.0,764000.0,817000.0,0.24,0.57,33.5,165000.0,-16923.1,3.4,32.7,450000.0,12.2,7.8,4.1,False
SE,SE17,SE17,Greater London,F,1995,58,42627.2,13705.5,32375.0,42625.0,52000.0,60000.0,64600.0,0.1,-0.51,32.2,19625.0,-2.2,0.0,46.0,0.0,0.0,0.0,0.0,False
SE,SE17,SE17,Greater London,F,1996,74,46304.0,15318.4,35000.0,45250.0,55750.0,62850.0,69350.0,0.49,0.96,33.1,20750.0,-1054.0,2.3,45.9,42625.0,6.2,6.2,6.2,False
SE,SE17,SE17,Greater London,F,1997,107,49706.8,16224.1,38500.0,49950.0,59000.0,68000.0,74900.0,0.35,0.84,32.6,20500.0,243.2,0.5,41.0,45250.0,10.4,8.3,8.3,False
SE,SE17,SE17,Greater London,F,1998,137,67681.7,23494.9,55000.0,65000.0,78000.0,92150.0,117680.0,0.96,2.29,34.7,23000.0,-2681.7,4.1,35.4,49950.0,30.1,20.2,15.6,False
SE,SE17,SE17,Greater London,F,1999,153,78917.4,31041.0,59950.0,73000.0,85000.0,110000.0,138100.0,1.96,5.87,39.3,25050.0,-5917.4,8.1,34.3,65000.0,12.3,21.2,14.8,False
SE,SE17,SE17,Greater London,F,2000,129,108504.2,34618.1,85000.0,109950.0,126000.0,144200.0,159200.0,0.83,3.41,31.9,41000.0,1445.8,1.3,37.3,73000.0,50.6,31.4,21.9,False
SE,SE17,SE17,Greater London,F,2001,153,141737.2,57418.2,108000.0,130000.0,155000.0,204200.0,255000.0,1.62,4.25,40.5,47000.0,-11737.2,9.0,36.2,109950.0,18.2,34.4,24.3,False
SE,SE17,SE17,Greater London,F,2002,169,142419.0,45581.3,120000.0,141000.0,160000.0,180796.0,220500.0,1.63,6.15,32.0,40000.0,-1419.0,1.0,28.4,130000.0,8.5,13.4,23.9,False
SE,SE17,SE17,Greater London,F,2003,147,155284.0,41399.1,135950.0,155000.0,173750.0,200000.0,234250.0,0.33,1.69,26.7,37800.0,-284.0,0.2,24.4,141000.0,9.9,9.2,19.9,True
SE,SE17,SE17,Greater London,F,2004,187,167268.5,40750.1,142250.0,165000.0,188250.0,213200.0,243800.0,0.85,2.21,24.4,46000.0,-2268.5,1.4,27.9,155000.0,6.5,8.2,18.7,False
SE,SE17,SE17,Greater London,F,2005,175,190695.0,59714.9,152500.0,180000.0,215000.0,266800.0,315000.0,1.35,3.15,31.3,62500.0,-10695.0,5.9,34.7,165000.0,9.1,7.8,10.4,False
SE,SE17,SE17,Greater London,F,2006,269,211816.4,64441.8,170000.0,204250.0,249995.0,293000.0,313000.0,0.78,1.03,30.4,79995.0,-7566.4,3.7,39.2,180000.0,13.5,11.3,9.5,False
SE,SE17,SE17,Greater London,F,2007,314,248727.1,70287.0,192500.0,245000.0,305000.0,345000.0,360000.0,0.16,-0.67,28.3,112500.0,-3727.1,1.5,45.9,204250.0,20.0,16.8,11.8,False
SE,SE17,SE17,Greater London,F,2008,150,239711.6,73799.1,185358.2,225000.0,277375.0,380000.0,380000.0,0.66,-0.47,30.8,92016.8,-14711.6,6.5,40.9,245000.0,-8.2,5.9,8.2,False
SE,SE17,SE17,Greater London,F,2009,85,190548.8,66344.4,150000.0,174950.0,215000.0,269800.0,315000.0,1.73,4.78,34.8,65000.0,-15598.8,8.9,37.2,225000.0,-22.2,-15.2,2.4,False
SE,SE17,SE17,Greater London,F,2010,158,244488.5,73504.0,200468.8,228000.0,284562.5,343900.0,363000.0,1.18,2.51,30.1,84093.7,-16488.5,7.2,36.9,174950.0,30.3,4.1,6.7,False
SE,SE17,SE17,Greater London,F,2011,157,257961.1,87960.8,200000.0,235000.0,315000.0,363800.0,404599.8,1.09,1.37,34.1,115000.0,-22961.1,9.8,48.9,228000.0,3.1,16.7,4.6,False
SE,SE17,SE17,Greater London,F,2012,134,242744.2,77972.6,185625.0,241750.0,285000.0,345000.0,380000.0,0.53,0.67,32.1,99375.0,-994.2,0.4,41.1,235000.0,2.9,3.0,1.2,False
SE,SE17,SE17,Greater London,F,2013,279,278211.2,86049.2,229975.0,280000.0,327750.0,381300.0,415000.0,0.37,1.25,30.9,97775.0,1788.8,0.6,34.9,241750.0,15.8,9.4,6.0,False
SE,SE17,SE17,Greater London,F,2014,213,307958.1,117132.1,227500.0,305000.0,365000.0,445000.0,504600.0,1.17,4.07,38.0,137500.0,-2958.1,1.0,45.1,280000.0,8.9,12.4,12.2,False
SE,SE17,SE17,Greater London,F,2015,430,373752.5,142299.6,297875.0,388750.0,460000.0,550000.0,590000.0,-0.2,0.29,38.1,162125.0,14997.5,3.9,41.7,305000.0,27.5,18.2,11.6,False
SE,SE17,SE17,Greater London,F,2016,236,393151.9,181598.3,270250.0,410000.0,530000.0,597475.0,661250.0,0.14,-0.03,46.2,259750.0,16848.1,4.1,63.4,388750.0,5.5,16.5,12.1,False
SE,SE17,SE17,Greater London,F,2017,815,523024.1,136976.6,440000.0,520000.0,582106.0,660007.0,750675.7,1.4,8.29,26.2,142106.0,-3024.1,0.6,27.3,410000.0,26.8,16.2,16.9,False
SE,SE17,SE17,Greater London,F,2018,424,449997.2,236973.0,242843.8,479590.0,590000.0,742503.5,794017.2,0.62,1.7,52.7,347156.2,29592.8,6.2,72.4,520000.0,-7.8,9.5,12.2,False
SE,SE17,SE17,Greater London,F,2019,544,599047.9,248993.9,460262.5,587995.0,721394.5,852100.0,959331.2,2.0,11.23,41.6,261132.0,-11052.9,1.9,44.4,479590.0,22.6,7.4,14.9,False
SE,SE17,SE17,Greater London,F,2020,307,408015.1,252290.9,141767.0,385000.0,600000.0,752000.0,876750.0,0.46,-0.76,61.8,458233.0,-23015.1,6.0,119.0,587995.0,-34.5,-5.9,2.5,False
SE,SE17,SE17,Greater London,F,2021,228,500124.0,227419.8,350000.0,458000.0,600000.0,808999.3,929834.5,1.25,2.78,45.5,250000.0,-42124.0,9.2,54.6,385000.0,19.0,-7.8,5.2,False
SE,SE17,SE17,Greater London,F,2022,199,487597.3,212648.8,360000.0,451000.0,575000.0,716000.0,831000.0,2.07,8.32,43.6,215000.0,-36597.3,8.1,47.7,458000.0,-1.5,8.8,-0.4,False
SE,SE17,SE17,Greater London,F,2023,197,444150.6,185174.6,320000.0,430000.0,525000.0,714100.0,777960.0,0.47,0.06,41.7,205000.0,-14150.6,3.3,47.7,451000.0,-4.7,-3.1,0.2,False
SE,SE17,SE17,Greater London,F,2024,435,610914.9,210053.4,456250.0,625000.0,755846.0,885006.0,940000.0,-0.14,-0.48,34.4,299596.0,14085.1,2.3,47.9,430000.0,45.3,20.3,4.7,False
SE,SE17,SE17,Greater London,F,2025,177,470017.9,225137.8,360000.0,435000.0,540000.0,675000.0,750000.0,5.54,51.77,47.9,180000.0,-35017.9,8.1,41.4,625000.0,-30.4,7.4,5.5,False
SE,SE17,SE17,Greater London,F,2026,3,431666.7,124596.7,368000.0,426000.0,492500.0,532400.0,545700.0,0.2,,28.9,124500.0,-5666.7,1.3,29.2,435000.0,-2.1,-16.2,1.3,False
SE,SE18,SE18,Greater London,F,1995,180,51743.1,25574.4,31000.0,43997.5,69962.5,91545.0,93522.5,0.44,-0.7,49.4,38962.5,-7745.6,17.6,88.6,0.0,0.0,0.0,0.0,False
SE,SE18,SE18,Greater London,F,1996,136,39361.4,24259.3,22500.0,30250.0,45000.0,84500.0,95237.5,1.43,1.2,61.6,22500.0,-9111.4,30.1,74.4,43997.5,-31.2,-31.2,-31.2,False
SE,SE18,SE18,Greater London,F,1997,240,46513.4,26889.7,30000.0,39125.0,53000.0,75650.0,105000.0,2.52,10.28,57.8,23000.0,-7388.4,18.9,58.8,30250.0,29.3,-0.9,-0.9,False
SE,SE18,SE18,Greater London,F,1998,395,56755.1,23306.4,40000.0,52000.0,72000.0,81500.0,97300.0,1.27,2.42,41.1,32000.0,-4755.1,9.1,61.5,39125.0,32.9,31.1,10.3,False
SE,SE18,SE18,Greater London,F,1999,494,71196.2,27413.3,54000.0,67000.0,85375.0,100000.0,119025.0,1.22,2.32,38.5,31375.0,-4196.2,6.3,46.8,52000.0,28.8,30.8,15.0,False
SE,SE18,SE18,Greater London,F,2000,352,83776.5,39489.4,55000.0,68000.0,109996.2,145925.0,161800.0,0.98,-0.11,47.1,54996.2,-15776.5,23.2,80.9,67000.0,1.5,15.1,12.3,False
SE,SE18,SE18,Greater London,F,2001,337,91601.3,40810.1,64995.0,80000.0,105000.0,138800.0,165500.0,2.87,18.12,44.6,40005.0,-11601.3,14.5,50.0,68000.0,17.6,9.5,22.0,False
SE,SE18,SE18,Greater London,F,2002,438,120182.2,44137.6,86125.0,114500.0,148000.0,172585.0,201125.0,0.85,1.03,36.7,61875.0,-5682.2,5.0,54.0,80000.0,43.1,30.4,24.8,False
SE,SE18,SE18,Greater London,F,2003,563,156981.1,71191.7,110000.0,139000.0,180000.0,245000.0,310000.0,1.79,3.89,45.4,70000.0,-17981.1,12.9,50.4,114500.0,21.4,32.2,22.5,False
SE,SE18,SE18,Greater London,F,2004,658,168739.9,68956.1,125000.0,146100.0,193000.0,260000.0,320600.0,1.54,2.23,40.9,68000.0,-22639.9,15.5,46.5,139000.0,5.1,13.2,17.7,False
SE,SE18,SE18,Greater London,F,2005,763,198755.8,69209.9,140000.0,193000.0,250000.0,299600.0,315000.0,0.46,-0.5,34.8,110000.0,-5755.8,3.0,57.0,146100.0,32.1,18.6,23.9,False
SE,SE18,SE18,Greater London,F,2006,712,206494.7,97706.9,137875.0,180760.0,260000.0,325000.0,373680.0,2.58,17.38,47.3,122125.0,-25734.7,14.2,67.6,193000.0,-6.3,12.9,19.1,False
SE,SE18,SE18,Greater London,F,2007,813,219764.8,98266.6,150000.0,190000.0,250000.0,365000.0,415000.0,1.57,3.54,44.7,100000.0,-29764.8,15.7,52.6,180760.0,5.1,-0.6,11.5,False
SE,SE18,SE18,Greater London,F,2008,276,191384.0,73700.1,139496.2,170000.0,250000.0,275000.0,325000.0,1.35,2.52,38.5,110503.8,-21384.0,12.6,65.0,190000.0,-10.5,-2.7,5.1,False
SE,SE18,SE18,Greater London,F,2009,201,224401.1,89631.3,152500.0,205000.0,278000.0,347500.0,376500.0,0.65,-0.1,39.9,125500.0,-19401.1,9.5,61.2,170000.0,20.6,5.0,8.2,False
SE,SE18,SE18,Greater London,F,2010,202,203880.6,82894.3,133625.0,199500.0,250000.0,329995.0,361875.0,0.43,-0.66,40.7,116375.0,-4380.6,2.2,58.3,205000.0,-2.7,8.9,1.2,False
SE,SE18,SE18,Greater London,F,2011,215,192629.2,80795.7,128250.0,170000.0,250000.0,301200.0,350000.0,0.76,0.02,41.9,121750.0,-22629.2,13.3,71.6,199500.0,-14.8,-8.8,-0.5,False
SE,SE18,SE18,Greater London,F,2012,371,200774.7,83298.8,142500.0,190000.0,239997.5,318000.0,342500.0,1.31,2.85,41.5,97497.5,-10774.7,5.7,51.3,170000.0,11.8,-1.5,0.9,False
SE,SE18,SE18,Greater London,F,2013,444,230703.7,96365.5,155000.0,211500.0,295000.0,347850.0,407380.0,0.99,1.33,41.8,140000.0,-19203.7,9.1,66.2,190000.0,11.3,11.5,5.2,False
SE,SE18,SE18,Greater London,F,2014,618,234605.5,92510.4,165995.0,223500.0,286912.5,358300.0,405750.0,1.0,1.64,39.4,120917.5,-11105.5,5.0,54.1,211500.0,5.7,8.5,2.3,False
SE,SE18,SE18,Greater London,F,2015,740,286852.4,118829.9,195000.0,255000.0,375000.0,450000.0,495000.0,0.75,0.29,41.4,180000.0,-31852.4,12.5,70.6,223500.0,14.1,9.9,5.6,False
SE,SE18,SE18,Greater London,F,2016,643,327256.0,139379.7,230000.0,304000.0,414525.0,490000.0,584500.0,1.22,3.56,42.6,184525.0,-23256.0,7.6,60.7,255000.0,19.2,16.6,12.4,False
SE,SE18,SE18,Greater London,F,2017,649,376124.6,144217.8,277950.0,360000.0,450000.0,550000.0,645500.0,1.07,3.33,38.3,172050.0,-16124.6,4.5,47.8,304000.0,18.4,18.8,13.7,False
SE,SE18,SE18,Greater London,F,2018,840,441798.0,169294.1,325750.0,440000.0,566512.5,625000.0,700035.0,0.44,1.45,38.3,240762.5,-1798.0,0.4,54.7,360000.0,22.2,20.3,15.9,False
SE,SE18,SE18,Greater London,F,2019,716,429632.5,179876.3,285000.0,420000.0,546562.5,639700.0,741799.5,0.61,1.03,41.9,261562.5,-9632.5,2.3,62.3,440000.0,-4.5,8.8,13.9,False
SE,SE18,SE18,Greater London,F,2020,445,374381.3,166559.5,265000.0,350000.0,460000.0,585000.0,658000.0,1.16,2.41,44.5,195000.0,-24381.3,7.0,55.7,420000.0,-16.7,-10.6,7.7,False
SE,SE18,SE18,Greater London,F,2021,593,372768.2,170632.1,245000.0,360000.0,475000.0,574000.0,619400.0,1.72,10.45,45.8,230000.0,-12768.2,3.5,63.9,350000.0,2.9,-6.9,4.5,False
SE,SE18,SE18,Greater London,F,2022,784,428052.8,176904.8,293750.0,434500.0,511687.5,660000.0,757492.5,0.58,0.2,41.3,217937.5,6447.2,1.5,50.2,360000.0,20.7,11.8,4.9,False
SE,SE18,SE18,Greater London,F,2023,436,370188.6,159054.9,254750.0,335000.0,456250.0,600000.0,670000.0,0.78,0.44,43.0,201500.0,-35188.6,10.5,60.1,434500.0,-22.9,-1.1,-4.1,False
SE,SE18,SE18,Greater London,F,2024,538,439029.5,188547.5,290000.0,427100.0,520000.0,723615.9,800000.0,0.73,0.08,42.9,230000.0,-11929.5,2.8,53.9,335000.0,27.5,2.3,2.3,False
SE,SE18,SE18,Greater London,F,2025,316,369377.2,149540.7,260000.0,337500.0,460000.0,562000.0,650000.0,0.73,0.46,40.5,200000.0,-31877.2,9.4,59.3,427100.0,-21.0,3.2,1.4,False
SE,SE18,SE18,Greater London,F,2026,6,476166.7,109362.5,409250.0,451000.0,570000.0,605000.0,607500.0,0.29,-1.68,23.0,160750.0,-25166.7,5.6,35.6,337500.0,33.6,6.3,7.6,False
SE,SE19,SE19,Greater London,F,1995,292,41796.6,14039.5,33000.0,42850.0,50000.0,57950.0,64450.0,0.44,1.8,33.6,17000.0,1053.4,2.5,39.7,0.0,0.0,0.0,0.0,False
SE,SE19,SE19,Greater London,F,1996,343,40678.1,14323.0,31750.0,40000.0,48000.0,57000.0,65000.0,0.81,2.05,35.2,16250.0,-678.1,1.7,40.6,42850.0,-6.7,-6.7,-6.7,False
SE,SE19,SE19,Greater London,F,1997,440,45239.0,13967.9,36000.0,44000.0,53000.0,60000.0,70335.0,0.74,1.32,30.9,17000.0,-1239.0,2.8,38.6,40000.0,10.0,1.6,1.6,False
SE,SE19,SE19,Greater London,F,1998,446,56472.3,19108.8,44962.5,55000.0,64375.0,75000.0,86987.5,2.49,14.93,33.8,19412.5,-1472.3,2.7,35.3,44000.0,25.0,17.5,9.4,False
SE,SE19,SE19,Greater London,F,1999,520,66922.3,22518.6,54000.0,63750.0,75000.0,90000.0,109952.5,2.23,9.88,33.6,21000.0,-3172.3,5.0,32.9,55000.0,15.9,20.4,11.0,False
SE,SE19,SE19,Greater London,F,2000,572,84252.0,27036.9,65983.8,80000.0,97000.0,116950.0,130900.0,1.3,3.92,32.1,31016.2,-4252.0,5.3,38.8,63750.0,25.5,20.7,13.9,False
SE,SE19,SE19,Greater London,F,2001,507,98508.5,32365.2,78975.0,93500.0,115000.0,138000.0,160350.0,1.05,1.96,32.9,36025.0,-5008.5,5.4,38.5,80000.0,16.9,21.2,18.7,False
SE,SE19,SE19,Greater London,F,2002,559,123955.6,34713.3,103000.0,120500.0,143500.0,164790.0,185000.0,1.02,5.09,28.0,40500.0,-3455.6,2.9,33.6,93500.0,28.9,22.9,22.4,False
SE,SE19,SE19,Greater London,F,2003,458,142585.0,33932.6,122625.0,140000.0,159712.5,188650.0,203299.8,0.4,0.51,23.8,37087.5,-2585.0,1.8,26.5,120500.0,16.2,22.5,20.7,False
SE,SE19,SE19,Greater London,F,2004,458,153776.1,34946.4,131000.0,148375.0,170000.0,194300.0,212450.0,1.22,4.52,22.7,39000.0,-5401.1,3.6,26.3,140000.0,6.0,11.1,18.7,False
SE,SE19,SE19,Greater London,F,2005,415,162997.4,41656.0,137500.0,159000.0,185000.0,217560.0,245377.7,0.48,0.6,25.6,47500.0,-3997.4,2.5,29.9,148375.0,7.2,6.6,15.0,False
SE,SE19,SE19,Greater London,F,2006,523,177472.4,44215.4,149997.5,170000.0,200000.0,239590.0,250000.0,0.67,0.96,24.9,50002.5,-7472.4,4.4,29.4,159000.0,6.9,7.0,13.0,False
SE,SE19,SE19,Greater London,F,2007,563,202955.2,58970.6,165000.0,189995.0,238975.0,275000.0,309695.5,1.14,2.49,29.1,73975.0,-12960.2,6.8,38.9,170000.0,11.8,9.4,9.6,False
SE,SE19,SE19,Greater London,F,2008,224,208228.0,60838.6,165000.0,197750.0,249995.0,284250.0,317125.0,0.34,0.27,29.2,84995.0,-10478.0,5.3,43.0,189995.0,4.1,8.0,7.2,False
SE,SE19,SE19,Greater London,F,2009,167,188095.5,51134.7,154975.0,182500.0,220000.0,250000.0,272300.0,0.66,1.31,27.2,65025.0,-5595.5,3.1,35.6,197750.0,-7.7,-1.8,4.5,False
SE,SE19,SE19,Greater London,F,2010,217,199661.1,57564.5,162000.0,199950.0,236000.0,266806.0,283400.0,0.49,1.15,28.8,74000.0,288.9,0.1,37.0,182500.0,9.6,1.0,4.9,False
SE,SE19,SE19,Greater London,F,2011,243,196413.2,59969.7,157000.0,191000.0,236500.0,284000.0,305000.0,0.42,-0.11,30.5,79500.0,-5413.2,2.8,41.6,199950.0,-4.5,2.6,2.7,False
SE,SE19,SE19,Greater London,F,2012,275,215319.5,65323.9,171250.0,207000.0,250000.0,298877.0,325000.0,1.0,2.58,30.3,78750.0,-8319.5,4.0,38.0,191000.0,8.4,2.0,2.0,False
SE,SE19,SE19,Greater London,F,2013,421,228877.0,66440.3,182000.0,222500.0,265000.0,319040.0,346000.0,0.78,1.46,29.0,83000.0,-6377.0,2.9,37.3,207000.0,7.5,8.0,2.7,False
SE,SE19,SE19,Greater London,F,2014,477,278543.1,86342.7,225000.0,260000.0,325000.0,392356.8,438400.0,0.72,0.91,31.0,100000.0,-18543.1,7.1,38.5,222500.0,16.9,12.2,7.6,False
SE,SE19,SE19,Greater London,F,2015,443,318513.5,101815.8,250000.0,316000.0,367750.0,454990.0,500675.0,0.64,0.79,32.0,117750.0,-2513.5,0.8,37.3,260000.0,21.5,19.2,10.0,False
SE,SE19,SE19,Greater London,F,2016,371,353804.7,109812.4,282000.0,337000.0,421000.0,495000.0,550000.0,0.71,0.86,31.0,139000.0,-16804.7,5.0,41.2,316000.0,6.6,14.0,12.2,False
SE,SE19,SE19,Greater London,F,2017,322,370537.8,108259.1,300000.0,360000.0,435000.0,509800.0,549750.0,0.66,1.82,29.2,135000.0,-10537.8,2.9,37.5,337000.0,6.8,6.7,11.9,False
SE,SE19,SE19,Greater London,F,2018,335,396046.6,181870.7,300000.0,370000.0,473250.0,547300.0,599965.0,6.53,79.39,45.9,173250.0,-26046.6,7.0,46.8,360000.0,2.8,4.8,10.9,False
SE,SE19,SE19,Greater London,F,2019,313,371469.1,111926.7,310000.0,358662.0,423500.0,516639.2,596400.0,0.83,1.8,30.1,113500.0,-12807.1,3.6,31.6,370000.0,-3.1,-0.2,6.9,False
SE,SE19,SE19,Greater London,F,2020,283,382744.1,117871.6,300000.0,372500.0,463250.0,525000.0,579500.0,0.5,0.79,30.8,163250.0,-10244.1,2.8,43.8,358662.0,3.9,0.4,3.4,False
SE,SE19,SE19,Greater London,F,2021,498,378750.2,114358.9,307360.0,365000.0,449375.0,513250.0,600000.0,0.56,1.07,30.2,142015.0,-13750.2,3.8,38.9,372500.0,-2.0,1.0,1.7,False
SE,SE19,SE19,Greater London,F,2022,411,375741.4,117941.5,300000.0,360000.0,435000.0,530000.0,599999.5,0.78,1.21,31.4,135000.0,-15741.4,4.4,37.5,365000.0,-1.4,-1.7,0.0,False
SE,SE19,SE19,Greater London,F,2023,299,364993.7,124590.2,278500.0,350000.0,442250.0,541000.0,581000.0,0.51,0.37,34.1,163750.0,-14993.7,4.3,46.8,360000.0,-2.8,-2.1,-1.1,False
SE,SE19,SE19,Greater London,F,2024,296,382173.6,129949.8,293762.5,375000.0,460750.0,547500.0,601250.0,0.46,0.58,34.0,166987.5,-7173.6,1.9,44.5,350000.0,7.1,2.2,1.0,False
SE,SE19,SE19,Greater London,F,2025,307,385537.1,114096.4,305000.0,375000.0,460000.0,522000.0,567000.0,0.56,1.16,29.6,155000.0,-10537.1,2.8,41.3,375000.0,0.0,3.6,0.2,False
SE,SE19,SE19,Greater London,F,2026,8,413640.4,83748.6,365000.0,430561.5,475625.0,489650.0,503825.0,-0.65,-0.39,20.2,110625.0,16921.1,3.9,25.7,375000.0,14.8,7.4,3.5,False
SE,SE2,SE2,Greater London,F,1995,33,32505.5,11951.1,26000.0,32000.0,42500.0,47900.0,49000.0,-0.06,-0.35,36.8,16500.0,-505.5,1.6,51.6,0.0,0.0,0.0,0.0,False
SE,SE2,SE2,Greater London,F,1996,33,32240.6,12566.7,19600.0,34000.0,41000.0,45400.0,47300.0,0.33,-0.13,39.0,21400.0,1759.4,5.2,62.9,32000.0,6.2,6.2,6.2,False
SE,SE2,SE2,Greater London,F,1997,41,34372.5,11729.1,28000.0,32500.0,40000.0,48000.0,49000.0,1.09,3.04,34.1,12000.0,-1872.5,5.8,36.9,34000.0,-4.4,0.9,0.9,False
SE,SE2,SE2,Greater London,F,1998,50,43007.9,8939.1,37250.0,43000.0,49875.0,54000.0,55825.0,-0.27,-0.02,20.8,12625.0,-7.9,0.0,29.4,32500.0,32.3,14.0,11.4,False
SE,SE2,SE2,Greater London,F,1999,59,45233.9,11466.5,38750.0,45000.0,54187.5,57200.0,61395.0,-0.39,0.24,25.3,15437.5,-233.9,0.5,34.3,43000.0,4.7,18.5,9.7,False
SE,SE2,SE2,Greater London,F,2000,63,55291.1,12310.2,46750.0,55000.0,66247.5,69800.0,72795.5,0.04,-0.64,22.3,19497.5,-291.1,0.5,35.4,45000.0,22.2,13.4,12.2,False
SE,SE2,SE2,Greater London,F,2001,61,70885.5,15395.5,60000.0,71995.0,78500.0,88000.0,92000.0,0.34,1.55,21.7,18500.0,1109.5,1.5,25.7,55000.0,30.9,26.6,17.1,False
SE,SE2,SE2,Greater London,F,2002,69,86745.6,19052.6,74995.0,86000.0,95000.0,111396.0,119300.0,0.71,1.33,22.0,20005.0,-745.6,0.9,23.3,71995.0,19.5,25.2,21.9,True
