postcode_district,year,avg_price,50th_percentile_price,num_transactions
DA8,2012,109687.1,115000.0,57
DA8,2013,119914.2,121000.0,80
DA8,2014,149928.7,155000.0,187
DA8,2015,165258.8,167453.0,289
DA8,2016,175691.1,185000.0,173
DA8,2017,190155.7,191000.0,262
DA8,2018,204534.7,213500.0,142
DA8,2019,192368.5,196750.0,172
DA8,2020,208330.2,218000.0,127
DA8,2021,237608.4,245000.0,195
DA8,2022,266788.0,272500.0,243
DA8,2023,223937.2,228000.0,105
DA8,2024,222858.7,235000.0,104
DA8,2025,221418.6,232000.0,79
E1,1995,62927.4,57995.0,291
E1,1996,70530.7,63950.0,379
E1,1997,97686.3,79995.0,561
E1,1998,118198.3,112995.0,687
E1,1999,136628.0,120000.0,965
E1,2000,159453.3,150000.0,873
E1,2001,172095.9,162500.0,867
E1,2002,194966.3,180000.0,730
E1,2003,198765.2,175000.0,666
E1,2004,207186.8,190000.0,862
E1,2005,218764.9,199000.0,689
E1,2006,237166.6,220000.0,922
E1,2007,280139.9,250000.0,990
E1,2008,309294.5,270000.0,627
E1,2009,310788.6,275000.0,447
E1,2010,319907.1,277500.0,487
E1,2011,320179.9,297275.0,597
E1,2012,330135.0,295000.0,635
E1,2013,385379.4,335000.0,990
E1,2014,451712.3,396250.0,1310
E1,2015,547378.0,475000.0,894
E1,2016,601101.7,500000.0,676
E1,2017,635274.4,575000.0,596
E1,2018,637696.9,505000.0,524
E1,2019,700362.8,650000.0,789
E1,2020,570271.3,525000.0,592
E1,2021,489441.4,472325.0,694
E1,2022,536561.4,484515.0,671
E1,2023,535508.9,500000.0,583
E1,2024,520702.4,445000.0,447
E1,2025,469950.9,440000.0,378
E1,2026,593571.4,530000.0,7
E10,1995,33977.2,34500.0,176
E10,1996,34393.6,34995.0,217
E10,1997,39615.6,39000.0,291
E10,1998,47935.9,47125.0,280
E10,1999,57182.6,55000.0,361
E10,2000,69706.8,70000.0,439
E10,2001,81819.7,83743.0,376
E10,2002,108969.5,110000.0,417
E10,2003,126913.4,130000.0,356
E10,2004,139772.0,141750.0,292
E10,2005,152649.9,150000.0,318
E10,2006,170510.5,169000.0,386
E10,2007,190482.8,190000.0,391
E10,2008,186388.7,185000.0,195
E10,2009,178235.4,175000.0,119
E10,2010,168147.9,166000.0,124
E10,2011,160204.4,165550.0,126
E10,2012,171921.9,177000.0,118
E10,2013,190715.3,193750.0,204
E10,2014,236353.2,240000.0,315
E10,2015,277054.5,285000.0,326
E10,2016,347374.1,360000.0,408
E10,2017,340259.7,350000.0,284
E10,2018,340170.8,348750.0,216
E10,2019,362544.8,370000.0,278
E10,2020,387253.1,391250.0,272
E10,2021,385677.6,395000.0,326
E10,2022,400123.3,402000.0,286
E10,2023,399523.2,404700.0,284
E10,2024,393336.6,400000.0,287
E10,2025,400427.7,405000.0,261
E10,2026,452699.8,449999.0,5
E11,1995,49970.1,47000.0,270
E11,1996,50247.0,47500.0,389
E11,1997,53566.9,50300.0,466
E11,1998,60504.9,56250.0,416
E11,1999,69427.4,65000.0,564
E11,2000,92140.2,84000.0,543
E11,2001,105223.3,100000.0,572
E11,2002,132717.9,124497.5,568
E11,2003,150334.2,145000.0,496
E11,2004,164811.3,160000.0,437
E11,2005,170781.4,170000.0,477
E11,2006,183837.3,182250.0,490
E11,2007,211145.7,205000.0,442
E11,2008,214273.6,215000.0,267
E11,2009,186787.8,180000.0,164
E11,2010,206037.1,206750.0,216
E11,2011,201452.9,205000.0,207
E11,2012,222188.3,215000.0,245
E11,2013,218864.2,215000.0,306
E11,2014,264957.3,260000.0,379
E11,2015,287583.5,285656.0,363
E11,2016,342238.7,350000.0,358
E11,2017,345423.6,350000.0,326
E11,2018,348571.1,352250.0,244
E11,2019,339614.7,329500.0,276
E11,2020,355119.9,355000.0,211
E11,2021,371015.8,360100.0,446
E11,2022,376330.8,377000.0,333
E11,2023,380299.0,380000.0,271
E11,2024,398365.6,395000.0,293
E11,2025,391765.7,387000.0,276
E11,2026,455711.9,387500.0,8
E12,1995,35249.9,32500.0,77
E12,1996,34273.5,32250.0,80
E12,1997,38277.8,35000.0,92
E12,1998,48257.9,41000.0,96
E12,1999,56301.5,49300.0,161
E12,2000,65185.4,59995.0,147
E12,2001,82472.2,74995.0,201
E12,2002,107311.4,103000.0,232
E12,2003,122530.1,117500.0,151
E12,2004,136370.2,133500.0,112
E12,2005,142972.4,141500.0,148
E12,2006,154863.4,150000.0,166
E12,2007,166225.9,165000.0,192
E12,2008,176050.9,184000.0,93
E12,2009,142776.8,140000.0,28
E12,2010,150769.6,152000.0,51
E12,2011,152573.5,149995.0,53
E12,2012,141817.2,134000.0,58
E12,2013,147302.5,142500.0,71
E12,2014,176555.7,170500.0,122
E12,2015,203381.9,200000.0,127
E12,2016,236011.5,245000.0,109
E12,2017,252820.5,245000.0,95
E12,2018,258779.3,263750.0,58
E12,2019,265891.3,263000.0,46
E12,2020,249773.1,244870.5,44
E12,2021,268144.1,272500.0,76
E12,2022,279909.8,275000.0,71
E12,2023,281300.0,270000.0,51
E12,2024,279356.5,270000.0,46
E12,2025,277935.9,280000.0,39
E13,1995,30962.7,29997.5,66
E13,1996,30214.5,30000.0,88
E13,1997,35317.3,35500.0,108
E13,1998,41679.5,40000.0,130
E13,1999,53776.0,49995.0,191
E13,2000,68949.2,66000.0,249
E13,2001,79881.0,73500.0,161
E13,2002,106229.8,99995.0,259
E13,2003,126790.4,125500.0,186
E13,2004,138846.7,137000.0,173
E13,2005,142236.3,140500.0,167
E13,2006,152810.7,153000.0,167
E13,2007,169244.9,165000.0,215
E13,2008,176447.9,175000.0,112
E13,2009,145497.7,134000.0,46
E13,2010,139645.3,133000.0,53
E13,2011,144748.9,137500.0,54
E13,2012,142483.6,145500.0,60
E13,2013,142235.8,140000.0,102
E13,2014,184506.7,185000.0,148
E13,2015,217728.1,213500.0,159
E13,2016,248642.3,253000.0,134
E13,2017,253566.4,265000.0,132
E13,2018,357882.7,345497.5,226
E13,2019,345441.7,342000.0,235
E13,2020,407858.8,445000.0,153
E13,2021,382475.2,353500.0,228
E13,2022,370081.1,337860.0,157
E13,2023,354755.0,328000.0,112
E13,2024,303830.7,280000.0,96
E13,2025,297295.2,300000.0,69
E13,2026,315000.0,315000.0,2
E14,1995,73591.0,68000.0,537
E14,1996,92069.0,81500.0,696
E14,1997,120090.9,106500.0,1334
E14,1998,128902.2,117500.0,1570
E14,1999,167255.7,158950.0,2055
E14,2000,211087.3,185000.0,2042
E14,2001,237782.4,220000.0,1930
E14,2002,242866.3,227995.0,1752
E14,2003,269939.0,245000.0,1376
E14,2004,291561.0,250000.0,2524
E14,2005,294650.5,250000.0,1864
E14,2006,302654.6,267000.0,1873
E14,2007,362426.1,315000.0,2055
E14,2008,338464.5,300000.0,975
E14,2009,359340.8,317000.0,1469
E14,2010,355885.1,320000.0,1938
E14,2011,365044.6,320000.0,1387
E14,2012,366910.9,320000.0,1237
E14,2013,376248.7,328342.5,1678
E14,2014,417968.1,365000.0,1866
E14,2015,431618.4,395000.0,1803
E14,2016,484307.4,448017.5,2708
E14,2017,502238.1,458350.0,1744
E14,2018,502799.2,465000.0,1762
E14,2019,474769.9,460750.0,1682
E14,2020,595937.1,550000.0,2238
E14,2021,683498.7,618924.5,2958
E14,2022,621205.3,520000.0,2257
E14,2023,579880.0,495000.0,1305
E14,2024,578726.5,515000.0,1461
E14,2025,527973.3,450000.0,879
E14,2026,548653.8,480000.0,13
E15,1995,38109.6,39000.0,193
E15,1996,33653.9,33000.0,87
E15,1997,39906.7,37000.0,128
E15,1998,46765.3,45000.0,200
E15,1999,52683.1,50750.0,182
E15,2000,71955.3,69995.0,239
E15,2001,110926.7,98000.0,440
E15,2002,146715.6,135000.0,373
E15,2003,168837.0,160000.0,461
E15,2004,186164.1,174995.0,344
E15,2005,194128.5,185000.0,261
E15,2006,204088.7,195000.0,321
E15,2007,206040.0,198000.0,318
E15,2008,235943.5,235000.0,439
E15,2009,225549.3,222500.0,215
E15,2010,205477.1,203000.0,140
E15,2011,218434.5,210950.0,235
E15,2012,212817.1,205000.0,246
E15,2013,214715.4,203000.0,249
E15,2014,244686.6,245000.0,383
E15,2015,298773.1,295000.0,562
E15,2016,308973.8,300000.0,369
E15,2017,336137.8,335000.0,832
E15,2018,431261.7,392000.0,711
E15,2019,438834.1,425600.0,527
E15,2020,449920.2,456925.0,351
E15,2021,417341.2,385000.0,351
E15,2022,405183.9,380000.0,305
E15,2023,384972.8,362500.0,241
E15,2024,401877.6,368000.0,248
E15,2025,369592.1,350000.0,190
E15,2026,346250.0,346250.0,2
E16,1995,33816.5,32250.0,66
E16,1996,58298.1,43000.0,89
E16,1997,64054.9,69793.5,172
E16,1998,83871.5,98762.5,204
E16,1999,97776.7,104625.0,314
E16,2000,137418.5,144750.0,441
E16,2001,163186.6,157000.0,644
E16,2002,187181.1,184000.0,669
E16,2003,223903.2,203997.5,586
E16,2004,230189.9,212497.5,420
E16,2005,269004.0,240000.0,511
E16,2006,252677.2,240000.0,660
E16,2007,278258.8,249995.0,666
E16,2008,299960.9,270000.0,621
E16,2009,234757.9,225000.0,191
E16,2010,251583.6,250000.0,280
E16,2011,244556.6,245995.0,189
E16,2012,233642.3,228000.0,316
E16,2013,256863.1,247500.0,562
E16,2014,298182.4,281250.0,636
E16,2015,339646.2,331000.0,693
E16,2016,396441.1,385247.0,937
E16,2017,417122.4,409000.0,1684
E16,2018,451726.4,430000.0,1388
E16,2019,457125.9,420000.0,480
E16,2020,461236.2,425000.0,839
E16,2021,442880.3,435000.0,805
E16,2022,439829.5,410000.0,611
E16,2023,467813.3,444125.0,649
E16,2024,484957.6,465000.0,834
E16,2025,467443.0,457425.0,657
E16,2026,370076.9,360000.0,13
E17,1995,38792.3,39000.0,508
E17,1996,39367.7,39000.0,642
E17,1997,44517.7,44500.0,816
E17,1998,52755.5,52250.0,778
E17,1999,63280.8,60000.0,963
E17,2000,77522.0,77000.0,995
E17,2001,89808.5,88000.0,944
E17,2002,115654.4,117000.0,865
E17,2003,132847.3,135000.0,816
E17,2004,147154.0,147000.0,752
E17,2005,154032.7,154000.0,649
E17,2006,164737.5,164000.0,837
E17,2007,191293.9,191500.0,1016
E17,2008,186000.7,185000.0,468
E17,2009,159057.4,160000.0,312
E17,2010,167633.7,170000.0,344
E17,2011,170404.3,168000.0,369
E17,2012,181011.3,184750.0,356
E17,2013,207472.2,200000.0,454
E17,2014,264262.1,260000.0,667
E17,2015,296303.9,295000.0,770
E17,2016,332949.0,335000.0,672
E17,2017,357844.3,360000.0,566
E17,2018,372694.7,372250.0,730
E17,2019,395017.7,395000.0,848
E17,2020,372610.1,381000.0,574
E17,2021,383019.4,395250.0,939
E17,2022,415143.3,420000.0,899
E17,2023,416635.8,425000.0,641
E17,2024,399231.6,400000.0,704
E17,2025,418141.8,418500.0,516
E17,2026,395492.0,417500.0,10
E18,1995,54417.8,53000.0,134
E18,1996,57238.4,54000.0,186
E18,1997,70083.3,59995.0,245
E18,1998,70003.6,64000.0,257
E18,1999,83299.2,75000.0,218
E18,2000,98908.3,90495.0,215
E18,2001,115751.6,111000.0,211
E18,2002,142250.7,137250.0,218
E18,2003,164724.1,157000.0,193
E18,2004,173441.8,167500.0,202
E18,2005,208320.6,200000.0,281
E18,2006,201811.5,189995.0,248
E18,2007,234295.6,228997.5,210
E18,2008,255856.5,250000.0,267
E18,2009,214393.2,210000.0,145
E18,2010,229864.6,225000.0,151
E18,2011,230374.1,228500.0,179
E18,2012,229901.1,216500.0,160
E18,2013,227961.2,225000.0,177
E18,2014,268324.7,250000.0,276
E18,2015,303517.7,310000.0,187
E18,2016,360172.8,350000.0,171
E18,2017,361945.2,365000.0,158
E18,2018,363866.0,350000.0,169
E18,2019,338108.8,330000.0,116
E18,2020,349054.3,335000.0,115
E18,2021,370935.3,355000.0,179
E18,2022,359878.7,350000.0,164
E18,2023,355748.2,355000.0,131
E18,2024,370216.6,370000.0,162
E18,2025,380165.4,375000.0,105
E18,2026,392750.0,443000.0,4
E2,1995,52062.1,50995.0,225
E2,1996,54580.9,51000.0,211
E2,1997,64307.0,59500.0,403
E2,1998,81209.6,74975.0,582
E2,1999,99518.7,94000.0,518
E2,2000,120259.6,114850.0,582
E2,2001,153273.4,137000.0,572
E2,2002,173963.5,165000.0,629
E2,2003,188133.9,175000.0,555
E2,2004,195754.4,188000.0,583
E2,2005,221043.7,212000.0,557
E2,2006,231944.0,225000.0,653
E2,2007,273817.9,250000.0,842
E2,2008,270992.8,250000.0,310
E2,2009,268932.0,250000.0,324
E2,2010,299560.1,275000.0,436
E2,2011,289571.5,275000.0,337
E2,2012,321624.4,303500.0,417
E2,2013,366735.4,330000.0,467
E2,2014,416822.6,394000.0,596
E2,2015,478204.7,430000.0,523
E2,2016,514549.0,473500.0,542
E2,2017,525250.8,530000.0,536
E2,2018,488101.2,460000.0,322
E2,2019,520158.0,460000.0,297
E2,2020,595924.2,535500.0,338
E2,2021,543823.0,510000.0,562
E2,2022,534629.6,475000.0,350
E2,2023,553176.4,485000.0,293
E2,2024,505821.0,460000.0,362
E2,2025,519091.3,500000.0,307
E2,2026,504000.0,520000.0,5
E3,1995,65559.5,62995.0,473
E3,1996,58466.4,57000.0,331
E3,1997,62757.6,59995.0,410
E3,1998,75992.2,72000.0,399
E3,1999,99563.4,90000.0,560
E3,2000,118975.4,115000.0,521
E3,2001,137997.2,130000.0,554
E3,2002,157475.2,150000.0,591
E3,2003,173552.4,167000.0,593
E3,2004,193825.0,185000.0,672
E3,2005,203544.9,196000.0,843
E3,2006,223703.5,220000.0,1034
E3,2007,260407.8,250000.0,839
E3,2008,255465.2,245000.0,360
E3,2009,245244.8,235000.0,451
E3,2010,244386.2,230000.0,477
E3,2011,244370.9,235000.0,613
E3,2012,265399.4,249995.0,779
E3,2013,280847.9,265250.0,899
E3,2014,330715.6,320000.0,1009
E3,2015,363380.1,350000.0,839
E3,2016,406774.2,397500.0,1028
E3,2017,407352.9,415000.0,824
E3,2018,409964.7,415000.0,901
E3,2019,431805.4,420000.0,735
E3,2020,450277.9,448750.0,562
E3,2021,434405.8,440000.0,1008
E3,2022,427246.7,425000.0,848
E3,2023,401650.9,400000.0,558
E3,2024,413752.7,412250.0,622
E3,2025,431714.2,425000.0,459
E3,2026,438752.5,432500.0,11
E4,1995,51051.5,50000.0,179
E4,1996,49237.7,48500.0,280
E4,1997,54146.1,53500.0,339
E4,1998,66463.6,62995.0,387
E4,1999,74792.7,69500.0,437
E4,2000,81920.5,79995.0,385
E4,2001,96898.7,92500.0,384
E4,2002,116206.0,115000.0,374
E4,2003,146814.3,136500.0,349
E4,2004,158361.1,152750.0,386
E4,2005,174168.9,162625.0,352
E4,2006,166963.0,159000.0,385
E4,2007,188699.3,180000.0,324
E4,2008,187038.7,180000.0,176
E4,2009,166917.4,164975.0,132
E4,2010,173031.7,170000.0,165
E4,2011,177058.6,170500.0,187
E4,2012,180162.4,175000.0,193
E4,2013,192085.5,190000.0,206
E4,2014,230299.8,223750.0,416
E4,2015,233569.8,235000.0,290
E4,2016,274079.2,277000.0,269
E4,2017,276515.1,280000.0,247
E4,2018,321708.4,320000.0,286
E4,2019,291442.6,290000.0,238
E4,2020,316634.7,315500.0,210
E4,2021,313436.1,310000.0,287
E4,2022,324846.0,320000.0,246
E4,2023,320623.2,325500.0,210
E4,2024,294407.4,298000.0,203
E4,2025,337458.5,330000.0,194
E4,2026,410000.0,410000.0,2
E5,1995,43184.9,43000.0,131
E5,1996,47695.4,47000.0,178
E5,1997,57880.6,55000.0,230
E5,1998,65827.8,59995.0,297
E5,1999,79312.8,69997.5,290
E5,2000,101459.9,87500.0,251
E5,2001,115364.1,108000.0,362
E5,2002,135743.1,131750.0,392
E5,2003,152981.7,149000.0,301
E5,2004,172456.6,164000.0,352
E5,2005,169800.6,162500.0,257
E5,2006,186098.7,175000.0,370
E5,2007,220018.1,215000.0,533
E5,2008,222120.2,215000.0,271
E5,2009,194031.7,180000.0,279
E5,2010,221571.8,214000.0,309
E5,2011,236627.8,225000.0,218
E5,2012,261255.1,242500.0,249
E5,2013,292071.7,255000.0,305
E5,2014,355600.7,330000.0,399
E5,2015,403214.0,398747.5,468
E5,2016,408770.9,390000.0,315
E5,2017,429719.8,415000.0,282
E5,2018,455687.4,420000.0,263
E5,2019,470382.3,458750.0,320
E5,2020,502773.3,485000.0,254
E5,2021,480193.8,450000.0,408
E5,2022,460344.4,425000.0,415
E5,2023,509317.8,485000.0,339
E5,2024,476880.9,427500.0,316
E5,2025,491394.2,467500.0,236
E5,2026,466785.7,450000.0,7
E6,1995,35608.5,35000.0,210
E6,1996,33791.6,33000.0,195
E6,1997,38442.4,37000.0,237
E6,1998,42976.5,41500.0,246
E6,1999,58179.7,52500.0,372
E6,2000,67609.5,64000.0,390
E6,2001,73838.4,72750.0,348
E6,2002,97168.8,97500.0,349
E6,2003,123138.6,120000.0,351
E6,2004,139926.1,140000.0,389
E6,2005,136897.7,136500.0,259
E6,2006,145704.6,149900.0,309
E6,2007,163289.5,165000.0,362
E6,2008,172074.7,173000.0,174
E6,2009,133685.5,135000.0,62
E6,2010,133021.1,133000.0,66
E6,2011,134035.2,125000.0,85
E6,2012,143041.6,143000.0,73
E6,2013,137602.2,136500.0,104
E6,2014,166641.9,165000.0,219
E6,2015,185392.5,186250.0,230
E6,2016,221978.7,225000.0,212
E6,2017,249506.7,250000.0,163
E6,2018,244639.8,245000.0,123
E6,2019,240418.7,250000.0,121
E6,2020,310097.1,290250.0,166
E6,2021,295316.9,277000.0,228
E6,2022,360027.0,341997.5,470
E6,2023,297629.7,268000.0,143
E6,2024,269434.2,252000.0,82
E6,2025,260457.8,265000.0,83
E6,2026,335000.0,335000.0,1
E7,1995,34705.9,34500.0,110
E7,1996,34889.0,32000.0,142
E7,1997,35176.9,34000.0,162
E7,1998,41247.8,39995.0,171
E7,1999,50791.0,48250.0,174
E7,2000,72260.0,67500.0,315
E7,2001,76836.4,73500.0,260
E7,2002,100667.5,96747.5,238
E7,2003,128168.3,125000.0,207
E7,2004,146720.3,144750.0,250
E7,2005,151694.6,145000.0,169
E7,2006,162024.4,160000.0,199
E7,2007,173196.8,170000.0,201
E7,2008,176346.7,174225.0,126
E7,2009,140592.2,135000.0,51
E7,2010,152800.9,150000.0,54
E7,2011,147895.7,149000.0,60
E7,2012,154306.1,140000.0,61
E7,2013,169680.9,162500.0,100
E7,2014,197018.7,191500.0,170
E7,2015,227767.1,227500.0,156
E7,2016,282965.1,295000.0,133
